dataset,original_path,relative_path,folder_name,file_name,state,classification_reason
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c60d2f1-07a9-4904-bf77-7356ebb3377b___UF.Citrus_HLB_Lab 1561_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c60d2f1-07a9-4904-bf77-7356ebb3377b___UF.Citrus_HLB_Lab 1561_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c60d2f1-07a9-4904-bf77-7356ebb3377b___UF.Citrus_HLB_Lab 1561_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c71bfc1-9713-4f88-84f2-dbc7fe803b84___CREC_HLB 7445_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c71bfc1-9713-4f88-84f2-dbc7fe803b84___CREC_HLB 7445_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c71bfc1-9713-4f88-84f2-dbc7fe803b84___CREC_HLB 7445_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c759fbf-a303-4b51-bb72-7dc6d78b1ef9___UF.Citrus_HLB_Lab 0403_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c759fbf-a303-4b51-bb72-7dc6d78b1ef9___UF.Citrus_HLB_Lab 0403_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c759fbf-a303-4b51-bb72-7dc6d78b1ef9___UF.Citrus_HLB_Lab 0403_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c7979ec-c72e-454f-a3f9-b331fd48a86e___CREC_HLB 3939_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c7979ec-c72e-454f-a3f9-b331fd48a86e___CREC_HLB 3939_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c7979ec-c72e-454f-a3f9-b331fd48a86e___CREC_HLB 3939_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c7ce91d-dce6-4aa4-8330-af5ae3fe945e___CREC_HLB 7802_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c7ce91d-dce6-4aa4-8330-af5ae3fe945e___CREC_HLB 7802_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c7ce91d-dce6-4aa4-8330-af5ae3fe945e___CREC_HLB 7802_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c973b3a-c828-44c6-8076-cf9776730222___CREC_HLB 6892_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c973b3a-c828-44c6-8076-cf9776730222___CREC_HLB 6892_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c973b3a-c828-44c6-8076-cf9776730222___CREC_HLB 6892_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9c992671-ef93-4578-ab5d-e9c5120d6675___CREC_HLB 6794_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9c992671-ef93-4578-ab5d-e9c5120d6675___CREC_HLB 6794_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9c992671-ef93-4578-ab5d-e9c5120d6675___CREC_HLB 6794_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cab7542-09f7-4438-9091-5da9787b8490___CREC_HLB 6990_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cab7542-09f7-4438-9091-5da9787b8490___CREC_HLB 6990_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cab7542-09f7-4438-9091-5da9787b8490___CREC_HLB 6990_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cba3a3b-859b-4241-a16a-ddd6bffb46ec___CREC_HLB 4000_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cba3a3b-859b-4241-a16a-ddd6bffb46ec___CREC_HLB 4000_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cba3a3b-859b-4241-a16a-ddd6bffb46ec___CREC_HLB 4000_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cbbe11c-4f7b-4d1a-ad39-b5fce2d100e5___UF.Citrus_HLB_Lab 0897_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cbbe11c-4f7b-4d1a-ad39-b5fce2d100e5___UF.Citrus_HLB_Lab 0897_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cbbe11c-4f7b-4d1a-ad39-b5fce2d100e5___UF.Citrus_HLB_Lab 0897_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9ccf9795-b39b-4ca7-b51c-d7c41c9ed3ab___CREC_HLB 7520_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9ccf9795-b39b-4ca7-b51c-d7c41c9ed3ab___CREC_HLB 7520_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9ccf9795-b39b-4ca7-b51c-d7c41c9ed3ab___CREC_HLB 7520_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cd059c3-a4fd-4517-b70e-d6dcf88d7e6b___CREC_HLB 4871_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cd059c3-a4fd-4517-b70e-d6dcf88d7e6b___CREC_HLB 4871_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cd059c3-a4fd-4517-b70e-d6dcf88d7e6b___CREC_HLB 4871_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cd2baaa-5944-47be-9233-2a2f230b3029___CREC_HLB 7307_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cd2baaa-5944-47be-9233-2a2f230b3029___CREC_HLB 7307_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cd2baaa-5944-47be-9233-2a2f230b3029___CREC_HLB 7307_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cddbb63-f605-47e8-9455-014db4355106___UF.Citrus_HLB_Lab 1196_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cddbb63-f605-47e8-9455-014db4355106___UF.Citrus_HLB_Lab 1196_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cddbb63-f605-47e8-9455-014db4355106___UF.Citrus_HLB_Lab 1196_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cdf78b5-1ee3-4507-9ca1-d55a6c8a5801___UF.Citrus_HLB_Lab 1071_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cdf78b5-1ee3-4507-9ca1-d55a6c8a5801___UF.Citrus_HLB_Lab 1071_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cdf78b5-1ee3-4507-9ca1-d55a6c8a5801___UF.Citrus_HLB_Lab 1071_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cf0c192-c9fb-4858-803f-b914a5fd65b2___UF.Citrus_HLB_Lab 1479_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cf0c192-c9fb-4858-803f-b914a5fd65b2___UF.Citrus_HLB_Lab 1479_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cf0c192-c9fb-4858-803f-b914a5fd65b2___UF.Citrus_HLB_Lab 1479_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cf1cc5b-a563-4941-a39c-896cedf6c9a7___CREC_HLB 5538_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cf1cc5b-a563-4941-a39c-896cedf6c9a7___CREC_HLB 5538_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cf1cc5b-a563-4941-a39c-896cedf6c9a7___CREC_HLB 5538_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cf5b142-2ca7-4402-9552-36e587f6550e___UF.Citrus_HLB_Lab 0072_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cf5b142-2ca7-4402-9552-36e587f6550e___UF.Citrus_HLB_Lab 0072_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cf5b142-2ca7-4402-9552-36e587f6550e___UF.Citrus_HLB_Lab 0072_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9cfea9a9-1eb3-4fd3-88f6-f9713c890134___UF.Citrus_HLB_Lab 0045_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9cfea9a9-1eb3-4fd3-88f6-f9713c890134___UF.Citrus_HLB_Lab 0045_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9cfea9a9-1eb3-4fd3-88f6-f9713c890134___UF.Citrus_HLB_Lab 0045_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d0bf67d-f06e-40dc-bc81-88ebf2c64f7a___UF.Citrus_HLB_Lab 0890_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d0bf67d-f06e-40dc-bc81-88ebf2c64f7a___UF.Citrus_HLB_Lab 0890_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d0bf67d-f06e-40dc-bc81-88ebf2c64f7a___UF.Citrus_HLB_Lab 0890_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d1feb2e-4906-4560-a0ad-561b523e5759___CREC_HLB 4230_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d1feb2e-4906-4560-a0ad-561b523e5759___CREC_HLB 4230_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d1feb2e-4906-4560-a0ad-561b523e5759___CREC_HLB 4230_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d24419f-2ed5-4e57-99db-70c81e40bd72___UF.Citrus_HLB_Lab 0355_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d24419f-2ed5-4e57-99db-70c81e40bd72___UF.Citrus_HLB_Lab 0355_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d24419f-2ed5-4e57-99db-70c81e40bd72___UF.Citrus_HLB_Lab 0355_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d28229f-2328-48e6-a5be-fe7d6729fd9d___CREC_HLB 7711_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d28229f-2328-48e6-a5be-fe7d6729fd9d___CREC_HLB 7711_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d28229f-2328-48e6-a5be-fe7d6729fd9d___CREC_HLB 7711_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d3bf3e7-29f1-4b73-8c55-1937b40f5f81___UF.Citrus_HLB_Lab 0949_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d3bf3e7-29f1-4b73-8c55-1937b40f5f81___UF.Citrus_HLB_Lab 0949_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d3bf3e7-29f1-4b73-8c55-1937b40f5f81___UF.Citrus_HLB_Lab 0949_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d47cf3b-1490-4eb9-9c79-de04a2d229ad___CREC_HLB 3877_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d47cf3b-1490-4eb9-9c79-de04a2d229ad___CREC_HLB 3877_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d47cf3b-1490-4eb9-9c79-de04a2d229ad___CREC_HLB 3877_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d60bd74-cafd-4e6d-9d7b-2dd65cc0525b___CREC_HLB 6627_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d60bd74-cafd-4e6d-9d7b-2dd65cc0525b___CREC_HLB 6627_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d60bd74-cafd-4e6d-9d7b-2dd65cc0525b___CREC_HLB 6627_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d624ec9-564b-46ae-9fd4-c8b7fa1f8d73___UF.Citrus_HLB_Lab 0523_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d624ec9-564b-46ae-9fd4-c8b7fa1f8d73___UF.Citrus_HLB_Lab 0523_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d624ec9-564b-46ae-9fd4-c8b7fa1f8d73___UF.Citrus_HLB_Lab 0523_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d7301e0-5dd5-4e36-926b-ef9e67813e6f___CREC_HLB 6577_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d7301e0-5dd5-4e36-926b-ef9e67813e6f___CREC_HLB 6577_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d7301e0-5dd5-4e36-926b-ef9e67813e6f___CREC_HLB 6577_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d783238-63fb-471c-a260-4c6ce231d29d___UF.Citrus_HLB_Lab 0833_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d783238-63fb-471c-a260-4c6ce231d29d___UF.Citrus_HLB_Lab 0833_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d783238-63fb-471c-a260-4c6ce231d29d___UF.Citrus_HLB_Lab 0833_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d784e25-bdbf-453f-9671-e99a67963111___CREC_HLB 7737_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d784e25-bdbf-453f-9671-e99a67963111___CREC_HLB 7737_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d784e25-bdbf-453f-9671-e99a67963111___CREC_HLB 7737_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d78dd12-8bf3-4d9e-a2fc-bbe3fab8b153___CREC_HLB 4695_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d78dd12-8bf3-4d9e-a2fc-bbe3fab8b153___CREC_HLB 4695_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d78dd12-8bf3-4d9e-a2fc-bbe3fab8b153___CREC_HLB 4695_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d862dd7-9889-475d-b660-ea19e5fecd3c___CREC_HLB 4830_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d862dd7-9889-475d-b660-ea19e5fecd3c___CREC_HLB 4830_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d862dd7-9889-475d-b660-ea19e5fecd3c___CREC_HLB 4830_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d99955d-0869-4e1f-b315-18e5f767cb11___UF.Citrus_HLB_Lab 0562_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d99955d-0869-4e1f-b315-18e5f767cb11___UF.Citrus_HLB_Lab 0562_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d99955d-0869-4e1f-b315-18e5f767cb11___UF.Citrus_HLB_Lab 0562_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9d99b179-e6f1-4178-b64c-b653ad229fe9___UF.Citrus_HLB_Lab 0862_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9d99b179-e6f1-4178-b64c-b653ad229fe9___UF.Citrus_HLB_Lab 0862_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9d99b179-e6f1-4178-b64c-b653ad229fe9___UF.Citrus_HLB_Lab 0862_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9da84c41-f7ba-463a-b268-3c0e2b383f7c___CREC_HLB 4988_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9da84c41-f7ba-463a-b268-3c0e2b383f7c___CREC_HLB 4988_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9da84c41-f7ba-463a-b268-3c0e2b383f7c___CREC_HLB 4988_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9da95d5c-f48c-45a6-a10f-4dc924d15595___UF.Citrus_HLB_Lab 1289_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9da95d5c-f48c-45a6-a10f-4dc924d15595___UF.Citrus_HLB_Lab 1289_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9da95d5c-f48c-45a6-a10f-4dc924d15595___UF.Citrus_HLB_Lab 1289_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9daa2234-819d-4f10-91a3-b3b74dae9824___UF.Citrus_HLB_Lab 1469_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9daa2234-819d-4f10-91a3-b3b74dae9824___UF.Citrus_HLB_Lab 1469_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9daa2234-819d-4f10-91a3-b3b74dae9824___UF.Citrus_HLB_Lab 1469_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9db7f09c-acd4-4d09-ad82-5bf9ccaf1779___CREC_HLB 7388_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9db7f09c-acd4-4d09-ad82-5bf9ccaf1779___CREC_HLB 7388_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9db7f09c-acd4-4d09-ad82-5bf9ccaf1779___CREC_HLB 7388_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9dbb25e9-62d8-4439-9391-6fe3476da83d___UF.Citrus_HLB_Lab 1103_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9dbb25e9-62d8-4439-9391-6fe3476da83d___UF.Citrus_HLB_Lab 1103_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9dbb25e9-62d8-4439-9391-6fe3476da83d___UF.Citrus_HLB_Lab 1103_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9dc2b1b4-9cde-44a4-900b-d1860790d9cf___CREC_HLB 6482_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9dc2b1b4-9cde-44a4-900b-d1860790d9cf___CREC_HLB 6482_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9dc2b1b4-9cde-44a4-900b-d1860790d9cf___CREC_HLB 6482_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9dcd4c85-dbc9-44a3-ad2d-4d96e7f79817___CREC_HLB 5551_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9dcd4c85-dbc9-44a3-ad2d-4d96e7f79817___CREC_HLB 5551_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9dcd4c85-dbc9-44a3-ad2d-4d96e7f79817___CREC_HLB 5551_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9dd26e44-9a70-4b69-bf99-0ff3b53989ba___UF.Citrus_HLB_Lab 0053_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9dd26e44-9a70-4b69-bf99-0ff3b53989ba___UF.Citrus_HLB_Lab 0053_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9dd26e44-9a70-4b69-bf99-0ff3b53989ba___UF.Citrus_HLB_Lab 0053_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9de3a547-3313-4e5b-a9a7-843e9c3e1b95___UF.Citrus_HLB_Lab 9876_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9de3a547-3313-4e5b-a9a7-843e9c3e1b95___UF.Citrus_HLB_Lab 9876_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9de3a547-3313-4e5b-a9a7-843e9c3e1b95___UF.Citrus_HLB_Lab 9876_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e0bfd0a-848e-43bc-8bcd-dfe4876067c4___CREC_HLB 4310_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e0bfd0a-848e-43bc-8bcd-dfe4876067c4___CREC_HLB 4310_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e0bfd0a-848e-43bc-8bcd-dfe4876067c4___CREC_HLB 4310_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e0d47bc-3694-4974-a9cb-55b61dc96142___CREC_HLB 5643_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e0d47bc-3694-4974-a9cb-55b61dc96142___CREC_HLB 5643_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e0d47bc-3694-4974-a9cb-55b61dc96142___CREC_HLB 5643_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e34716b-984a-4dd1-9799-fc4e0a93af12___UF.Citrus_HLB_Lab 9913_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e34716b-984a-4dd1-9799-fc4e0a93af12___UF.Citrus_HLB_Lab 9913_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e34716b-984a-4dd1-9799-fc4e0a93af12___UF.Citrus_HLB_Lab 9913_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e389dd3-a531-424e-86cc-f8eab0e3b95b___CREC_HLB 7825_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e389dd3-a531-424e-86cc-f8eab0e3b95b___CREC_HLB 7825_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e389dd3-a531-424e-86cc-f8eab0e3b95b___CREC_HLB 7825_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e465197-844b-4c84-bbb7-c9a9891eb756___CREC_HLB 5639_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e465197-844b-4c84-bbb7-c9a9891eb756___CREC_HLB 5639_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e465197-844b-4c84-bbb7-c9a9891eb756___CREC_HLB 5639_final_masked.jpg,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\segmented\Orange___Haunglongbing_(Citrus_greening)\9e5906e7-da4a-4451-bfb4-3dedfc299e73___UF.Citrus_HLB_Lab 0465_final_masked.jpg,segmented\Orange___Haunglongbing_(Citrus_greening)\9e5906e7-da4a-4451-bfb4-3dedfc299e73___UF.Citrus_HLB_Lab 0465_final_masked.jpg,Orange___Haunglongbing_(Citrus_greening),9e5906e7-da4a-4451-bfb4-3dedfc299e73___UF.Citrus_HLB_Lab 0465_final_masked.jpg,기타,no_matching_keyword
